True_X,True_Y,True_Theta_rad,Est_X,Est_Y,Est_Theta_rad,Cov_XX,Cov_XY,Cov_YX,Cov_YY
4.7582079065723795,0.7818767564369011,0.584366054251259,4.812850135433866,0.7043960796197493,0.5843349091409917,0.00722584558346946,-0.0006665369679659315,-0.0006665369679659315,0.010705711835792574
3.844231900496349,0.6791299674159583,0.1797223030786178,3.683338408181757,0.7710386688942248,0.21067790419248797,0.007153787077551698,-0.0007044939469354518,-0.000704493946935452,0.008701555500576042
4.769714311526317,-0.2630226738538306,0.7673045120863319,4.925335640117203,-0.2535251601805603,0.7917832541174852,0.007219594206788562,0.0002868975891754175,0.0002868975891754174,0.01079527970080887
4.9182807668445605,-1.1697959019513462,0.7308161088823787,5.007790058529223,-1.232387327882433,0.7548860288108038,0.007653010647791157,0.001067041789030159,0.0010670417890301593,0.011242368962513538
4.157412957557897,-1.168451279589306,1.2581820489832243,4.203410322421751,-1.1458320269425466,1.3062116441462726,0.007620082922762269,0.0007174565350588743,0.0007174565350588746,0.009422917856681137
3.8630496427225633,-0.4299413897362152,1.196929507126355,3.9618257454393424,-0.40825777607765046,1.2298144654542342,0.007243356029311283,-3.0285218096476516e-05,-3.0285218096476543e-05,0.009334081794707298
3.1099802326385237,-0.8820183142247557,1.0924254443777994,3.1261175618004966,-0.9821486460942275,1.106421881473852,0.007386408144026078,-5.247070032577822e-05,-5.247070032577807e-05,0.007870302637111325
2.921970058626549,-0.9963452991777408,1.2348015060051805,2.8339904318733384,-1.0030028749196884,1.2164515166095036,0.007341549900273789,-0.0002461529213118626,-0.00024615292131186276,0.007247925398200958
2.9688272147623787,-0.31959173759252657,1.222888778208291,2.9965212552029357,-0.3743262881968991,1.262924382043443,0.007214495788352513,-0.00035275701066353796,-0.0003527570106635379,0.006990209555753354
3.6897707202219157,-0.9631930190622886,0.9035714536747128,3.7392373883771985,-0.8235129620839537,0.8679725707890499,0.007393112194093901,0.00024287851327540162,0.00024287851327540116,0.009010962525946067
4.406500960731018,-0.6935896822155618,1.4784315867972222,4.492851410832971,-0.9030537420967231,1.4535762747460759,0.0074121388748166995,0.0003249397823193176,0.00032493978231931767,0.010374869844206644
4.106098383117958,0.23974854713940696,1.545307563884918,4.155047305675245,0.39343567753932435,1.5728656300754225,0.007110350880222506,-0.0004038123535032912,-0.0004038123535032911,0.009597618188702401
4.382997889362629,-0.43923764430757983,1.8467566545314535,4.40508547544252,-0.5501513833192294,1.8778138200889194,0.0072791804515479775,0.0001407074883078639,0.00014070748830786399,0.010288971766375925
4.492280165507204,-0.7374337249862633,1.9934986249943751,4.643309224455329,-0.8852643844272887,1.966022116722293,0.007489184382341542,0.0007349544711255584,0.0007349544711255583,0.010481031806382055
4.048853033726818,-0.3264228312656714,1.996495385758284,4.014547031126866,-0.35081348341947627,2.010623655398768,0.007221881151661664,4.020781120483205e-05,4.020781120483223e-05,0.009641577552008108
4.47061973734849,-1.081437106326478,1.9172747424114804,4.406846060570875,-1.0301294141118607,1.9431097727453734,0.007517990611409478,0.0006282515190898077,0.000628251519089808,0.009824318088852906
3.9009148473950415,-2.0493396231846415,1.3747847764000898,3.8824465380276116,-2.11393845209676,1.3573286179058819,0.008471670298771132,0.0011326886967371148,0.0011326886967371144,0.00915950624815396
4.101419183634908,-2.376604373907048,0.8821821920763995,4.019107563530706,-2.3625162856528954,0.9145252710758109,0.008851669318305475,0.001522417973844436,0.0015224179738444364,0.009256520961388542
4.503501879794473,-2.516776337823395,1.1101411105400447,4.487142415705035,-2.616734312287706,1.1323798271899308,0.009499405440872173,0.002324815337792386,0.0023248153377923857,0.009879594571215504
4.146166907559088,-2.8051243209544614,1.7135751631211047,4.094454161598511,-2.6619349227656524,1.732989680550622,0.009357005239320097,0.0020141770330342956,0.0020141770330342965,0.009580538855912693
3.349334578564198,-2.975645091148894,1.3778339095210277,3.2457930961229793,-2.998132657110909,1.3781810115356916,0.00987313407534486,0.0014066342754908727,0.0014066342754908729,0.008391725910652629
